"ranking","name","highSchool","position","height","weight","stars","rating","college"
34,"Tim Wright","Navarro College (La Marque, TX)","RB","5-9","185",3,"0.8775","uncommitted"
35,"Dalvon Stuckey","Pearl River C.C. (Defuniak Springs, FL)","DT","6-3","300",3,"0.8768","Arizona State"
36,"David Hedelin","City College of San Francisco (San Francisco, CA)","OT","6-5","285",3,"0.8747","Purdue"
37,"Tarow Barney","Northwest Mississippi C.C. (Senatobia, MS)","DT","6-1","285",3,"0.8747","Penn State"
38,"Josh Reynolds","Tyler J.C.  (San Antonio, TX)","WR","6-2.5","185",3,"0.8746","Texas A&M"
39,"Larry Mazyck","Iowa Western C.C. (Fork Union, VA)","OT","6-7","340",3,"0.8730","Kansas"
40,"Kareem Are","Fort Scott C.C. (Fort Scott, KS)","OG","6-6","335",3,"0.8715","Florida State"
41,"Nick Kurtz","Grossmont College (El Cajon, CA)","WR","6-6","205",3,"0.8705","Brigham Young"
42,"Chevelle Buie","Fort Scott C.C. (Cocoa, FL)","APB","5-8","160",3,"0.8700","uncommitted"
43,"Rodney McKenzie","De Anza College (Cupertino, CA)","WR","6-4","205",3,"0.8700","uncommitted"
44,"Colton Kane","East Central C.C. (Navarre, FL)","PRO","6-4","215",3,"0.8700","uncommitted"
45,"Jeremy Liggins","Northeast Mississippi C.C. (Oxford, MS)","ATH","6-3","270",3,"0.8697","Ole Miss"
46,"Kweishi Brown","Grossmont College (El Cajon, CA)","CB","6-1","185",3,"0.8697","Arizona State"
47,"Calvin Heurtelou","Scottsdale C.C. (Spring Valley, NY)","DT","6-3","304",3,"0.8690","Miami"
48,"Antonio Smothers","Scottsdale C.C. (Scottsdale, AZ)","OLB","6-1","230",3,"0.8690","Arizona"
49,"Lance McDowdell","Nassau C.C. (Garden City, NY)","DT","6-5","302",3,"0.8685","UCF"
50,"Blake Whiteley","Arizona Western College (Yuma, AZ)","TE","6-5","240",3,"0.8685","Texas"
51,"Tyrin Stone-Davis","Los Angeles Pierce College (Woodland Hills, CA)","WR","6-3","195",3,"0.8685","Illinois"
52,"Casey Gladney","Copiah-Lincoln C.C. (Columbia, SC)","WR","6-2","185",3,"0.8676","Cincinnati"
53,"Josh Keys","Mississippi Gulf Coast C.C. (Perkinston, MS)","CB","6-2","191",3,"0.8675","Texas Tech"
54,"Robert Lockhart","Hinds C.C. (Boca Raton, FL)","WR","6-1","185",3,"0.8675","Nebraska"
55,"Daniel Ross","Northeast Mississippi C.C. (Louisville, KY)","DT","6-5","285",3,"0.8661","uncommitted"
56,"Sebastian Tretola","Iowa Western C.C. (San Bernardino, CA)","OT","6-5","315",3,"0.8660","Arkansas"
57,"Darrius Caldwell","Pearl River C.C. (Atlanta, GA)","WDE","6-6","240",3,"0.8660","Arizona State"
58,"Edmond Boateng","New Mexico Military Institute (Roswell, NM)","SDE","6-4","260",3,"0.8641","Arizona State"
59,"Michael Wyche","East Los Angeles College (Monterey Park, CA)","DT","6-4","315",3,"0.8629","Miami"
60,"Kenny Iloka","Tyler J.C.  (Sugar Land, TX)","S","6-2","206",3,"0.8625","TCU"
61,"Torey Hendrick","ASA College (New York) (Dawsonville, GA)","SDE","6-4","240",3,"0.8619","uncommitted"
62,"Greg Garmon","Butte College (Erie, PA)","RB","6-2","210",3,"0.8617","uncommitted"
63,"De'Chavon Hayes","Lackawanna C.C. (Scranton, PA)","APB","5-10.5","180",3,"0.8610","Arizona State"
64,"Will Coleman","Tyler J.C.  (Tyler, TX)","WDE","6-5","248",3,"0.8610","Mississippi State"
65,"Anthony Olobia","Arizona Western College (Yuma, AZ)","WDE","6-5","245",3,"0.8609","Kansas"
66,"Luke Hayes","Butler C.C. (El Dorado, KS)","OT","6-6","300",3,"0.8609","Kansas State"
67,"JaKevin Jackson","Georgia Military College (Milledgeville, GA)","ILB","6-3","225",3,"0.8604","Western Michigan"
68,"Trevon Young","Iowa Western C.C. (Des Moines, IA)","WDE","6-4","235",3,"0.8604","Louisville"
69,"Jarell Broxton","Lackawanna C.C. (Scranton, PA)","OG","6-6","318",3,"0.8601","Baylor"
70,"Eddrick Loften","Navarro College (Irving, TX)","S","5-10","195",3,"0.8600","uncommitted"
71,"Joseph Turner","College of San Mateo (Sacramento, CA)","CB","6-2","190",3,"0.8600","Auburn"
72,"Demarlon  Morris","Mesa C.C. (Mesa, AZ)","CB","5-11","185",3,"0.8594","Oregon State"
73,"Quintavious Knight","Georgia Military College (Milledgeville, GA)","CB","6-0","175",3,"0.8594","Marshall"
74,"Frank Kee","Tyler J.C.  (Mansfield, TX)","OG","6-4","335",3,"0.8594","TCU"
75,"Darrion Hutcherson","Copiah-Lincoln C.C. (Dadeville, AL)","TE","6-7","260",3,"0.8594","Mississippi State"
76,"Devon Blackmon","Riverside C.C. (Fontana, CA)","WR","6-1","195",3,"0.8586","Brigham Young"
77,"Darius White","Itawamba C.C. (Grenada, MS)","CB","6-1","180",3,"0.8585","California"
78,"Vance Roberts","ASA College (New York) (Washington, DC)","CB","5-10","180",3,"0.8581","uncommitted"
79,"Jeff Worthy","Santa Ana College (Whittier, CA)","DT","6-3.5","285",3,"0.8578","Arizona"
80,"Eddie Heard","Laney College (Oakland, CA)","SDE","6-4","240",3,"0.8571","Oregon"
81,"Edward Muldrow","Copiah-Lincoln C.C. (Snellville, GA)","OLB","6-3","215",3,"0.8569","West Virginia"
82,"Jusse Yorke","ASA College (New York) (Fort Lauderdale, FL)","WR","5-11","180",3,"0.8567","Old Dominion"
83,"Julio Derosier","College of the Sequoias (Visalia, CA)","DT","6-6","310",3,"0.8567","Temple"
84,"Pat Martin","Highland C.C. (Greenville, SC)","S","6-1","205",3,"0.8560","Middle Tennessee State"
85,"Danzel McDaniel","Dodge City C.C. (Dolton, IL)","CB","6-2","205",3,"0.8560","Kansas State"
86,"Jamie Byrd","Iowa Western C.C. (Dade City, FL)","S","5-11","190",3,"0.8539","USF"
87,"Demetrius Hill","Fort Scott C.C. (Kankakee, IL)","WDE","6-3","255",3,"0.8535","USF"
88,"Dominique Robertson","Riverside C.C. (Riverside, CA)","OT","6-5","300",3,"0.8535","Texas Tech"
89,"Geronimo Allison","Iowa Western C.C. (Tampa, FL)","WR","6-3","180",3,"0.8535","Illinois"
90,"Skyler Howard","Riverside C.C. (Riverside, CA)","DUAL","6-0","205",3,"0.8532","West Virginia"
91,"Norman Price","Hinds C.C. (Raymond, MS)","OT","6-5","325",3,"0.8529","Southern Miss"
92,"Jean Sifrin","El Camino College (Torrance, CA)","TE","6-7","245",3,"0.8529","Massachusetts"
93,"Devin Lauderdale","Navarro College (Bellaire, TX)","WR","5-10","175",3,"0.8529","Texas Tech"
94,"John Thomas","Trinity Valley C.C. (Bossier City, LA)","TE","6-6","255",3,"0.8519","uncommitted"
95,"Serge Trezy","Eastern Arizona College (Orlando, FL)","APB","6-2","195",3,"0.8519","Wisconsin"
96,"Trevor Kelly","College of San Mateo (San Mateo, CA)","DT","6-2","305",3,"0.8514","California"
97,"Shyquawn Pullium","Blinn College (Saltsburg, PA)","ATH","6-1","190",3,"0.8504","uncommitted"
98,"Jocquell Johnson","Copiah-Lincoln C.C. (Jackson, MS)","OT","6-6","307",3,"0.8503","Mississippi State"
99,"Jaylon Myers","Hutchinson C.C. (Hutchinson, KS)","CB","6-1","190",3,"0.8502","West Virginia"
100,"Patrick Au","Snow College (Ephraim, UT)","OT","6-9","360",3,"0.8501","uncommitted"
101,"Kenya Dennis","Hinds C.C. (Raymond, MS)","CB","6-0","190",3,"0.8479","Missouri"
102,"Victor Vernon","De Anza College (Cupertino, CA)","SDE","6-3","275",3,"0.8476","San Jose State"
103,"Terry Ayeni","New Mexico Military Institute (Toronto, ON)","SDE","6-4","260",3,"0.8474","Iowa State"
104,"Devron Moore","Northeastern Oklahoma A&M (Miami, OK)","S","6-0","195",3,"0.8469","Iowa State"
105,"Ty Flournoy-Smith","Georgia Military College (Moultrie, GA)","TE","6-3","248",3,"0.8468","Alabama"
106,"Jalen Williams","Dean College (Kennesaw, GA)","WR","6-3","205",3,"0.8467","uncommitted"
107,"James Sample","American River C.C. (Sacramento, CA)","S","6-2","200",3,"0.8467","Louisville"
108,"Sam Boyd","Riverside C.C. (Corona, CA)","WR","6-3","230",3,"0.8464","uncommitted"
109,"Jonathon Johnson","Los Angeles Pierce College (Woodland Hills, CA)","WDE","6-3","240",3,"0.8464","California"
110,"Kaelin Clay","Mt. San Antonio College (Long Beach, CA)","WR","5-11","185",3,"0.8464","Utah"
111,"Devante Averette","Ellsworth C.C. (Melvindale, MI)","ILB","6-0","230",3,"0.8463","Oklahoma State"
112,"Hakeem Allonce","Los Angeles Pierce College (Woodland Hills, CA)","DT","6-5","290",3,"0.8454","Cincinnati"
113,"Tyler Hayes","Butler C.C. (Thomasville, AL)","OLB","6-2","210",3,"0.8448","uncommitted"
114,"LeGrande Harley","Georgia Military College (Milledgeville, GA)","ILB","6-1","230",3,"0.8447","USF"
115,"Owen Williams","Butler C.C. (Macon, GA)","DT","6-1","280",3,"0.8443","Tennessee"
116,"Justin Scott","Los Angeles Pierce College (Woodland Hills, CA)","OT","6-6","290",3,"0.8442","West Virginia"
117,"Jarvis Bentley","Itawamba C.C. (Fulton, MS)","WR","6-5","200",3,"0.8433","Troy"
118,"Denzel Conyers","Butte College (Saint Petersburg, FL)","CB","6-2","200",3,"0.8430","Maryland"
119,"Kameel Jackson","Blinn College (Arlington, TX)","WR","6-0","210",3,"0.8422","uncommitted"
120,"Rika Levi","College of San Mateo (South San Francisco, CA)","DT","6-2","350",3,"0.8416","Texas Tech"
121,"Dejon Brown","Mt. San Jacinto College (San Jacinto, CA)","OLB","6-3","215",3,"0.8412","Western Kentucky"
122,"Anthony Smithson","Hartnell College (Salt Lake City, UT)","CB","5-11","185",3,"0.8411","Kansas"
123,"Devante Bond","Sierra College (Rocklin, CA)","OLB","6-3","230",3,"0.8404","Oklahoma"
124,"Dominique Harrison","Contra Costa College (Tracy, CA)","CB","6-0","185",3,"0.8403","Oregon"
125,"Vernard Roberts","ASA College (New York) (Washington, DC)","APB","5-9","185",3,"0.8400","uncommitted"
126,"Kenno Loyal","Butler C.C. (Decatur, GA)","RB","5-11","235",3,"0.8400","uncommitted"
127,"Kevin Lane","Compton C.C. (Compton, CA)","APB","5-9","190",3,"0.8400","uncommitted"
128,"Chris Sanders","Eastern Arizona College (Tucker, GA)","CB","6-1","185",3,"0.8393","Baylor"
129,"Jamal Mayo","Laney College (Oakland, CA)","CB","5-10.5","175",3,"0.8382","Hawaii"
130,"Ryan Flannigan","Blinn College (Missouri City, TX)","OLB","6-2","230",3,"0.8378","Kentucky"
131,"A.J. Allen","Grossmont College (El Cajon, CA)","OT","6-6","320",3,"0.8372","Kansas State"
132,"Byerson Cockrell","East Mississippi C.C. (Scooba, MS)","S","6-2","185",3,"0.8371","Nebraska"
133,"Devaroe Lawrence","Georgia Military College (Milledgeville, GA)","DT","6-3","278",3,"0.8367","Auburn"
134,"Isaac Ijalana","Los Angeles Pierce College (Woodland Hills, CA)","TE","6-5","235",3,"0.8363","Oklahoma"
135,"Roosevelt Pearson","Mt. San Jacinto College (San Jacinto, CA)","WDE","6-4","245",3,"0.8361","Texas State"
136,"Quincy McKinney","Hutchinson C.C. (Columbus, GA)","OG","6-4","300",3,"0.8361","East Carolina"
137,"Errol Clarke","Garden City C.C.  (Miami, FL)","ILB","6-3","240",3,"0.8360","UCF"
138,"Sanford Seay","Itawamba C.C. (Leesburg, GA)","WR","6-2","200",3,"0.8356","Louisiana Tech"
139,"Keland McElrath","Coahoma C.C. (Clarksdale, MS)","DT","6-4","290",3,"0.8344","Texas Tech"
140,"Marcus Tappan","Glendale C.c. (Glendale, CA)","ILB","6-3","245",3,"0.8335","Cincinnati"
141,"Nathan Goltry","Chaffey College (Saint Louis, MO)","OC","6-2","305",3,"0.8333","Nevada"
142,"Darrell Jackson","Blinn College (Houston, TX)","WDE","6-4.5","224",3,"0.8333","Texas A&M"
143,"Joe Harris","Georgia Military College (Lithonia, GA)","OG","6-4","310",3,"0.8328","uncommitted"
144,"Isaiah Riddle","Scottsdale C.C. (Scottsdale, AZ)","OLB","6-2","230",3,"0.8328","Kansas State"
145,"Kenderius Whitehead","Georgia Military College (Lithonia, GA)","WDE","6-5","220",3,"0.8322","Georgia Tech"
146,"Carter Wall","Navarro College (Richmond, TX)","OT","6-4","325",3,"0.8321","Houston"
147,"Corey Waller","Long Beach City College (Long Beach, CA)","OLB","6-0","225",3,"0.8317","uncommitted"
148,"Kaige Lawrence","Chaffey College (Rancho Cucamonga, CA)","OG","6-4","290",3,"0.8312","Arizona"
149,"Kelby Johnson","ASA College (New York) (Hyattsville, MD)","OT","6-8","315",3,"0.8308","Louisville"
150,"Rondell McNair","Contra Costa College (San Pablo, CA)","SDE","6-4","255",3,"0.8308","Boise State"
151,"Kapil Fletcher","Hartnell College (Salinas, CA)","WDE","6-4","260",3,"0.8301","Kansas"
152,"Ryan McAleenan","College of the Canyons (Valencia, CA)","ILB","6-2","230",3,"0.8300","UNLV"
153,"Jarred Evans","Santa Barbara City College (Santa Barbara, CA)","PRO","6-4","188",3,"0.8298","Cincinnati"
154,"Drew Sarvary","Tyler J.C.  (Tallahassee, FL)","OT","6-6","310",3,"0.8292","Florida"
155,"DeAndre Herron","Iowa Western C.C. (Avon, IN)","OG","6-5","325",3,"0.8285","Indiana"
156,"Miguel Machado","Pasadena City College (Miami, FL)","OT","6-6","290",3,"0.8271","Michigan State"
157,"Vin Ascolese","College of the Sequoias (North Bergen, NJ)","ILB","6-2","225",3,"0.8267","TCU"
158,"Shahid Lovett","Lackawanna C.C. (Vineland, NJ)","S","6-2","206",3,"0.8264","Temple"
159,"Jamarcus Howard","Coffeyville C.C. (Tuscaloosa, AL)","CB","5-11","190",3,"0.8263","Middle Tennessee State"
160,"Marvin Fanfan","ASA College (New York) (Brooklyn, NY)","TE","6-2","245",3,"0.8256","uncommitted"
161,"De'Andre Mann","Hartnell College (Salinas, CA)","APB","5-10","195",3,"0.8256","Kansas"
162,"Dontae Levingston","Santa Monica College (Harbor City, CA)","OG","6-5","280",3,"0.8254","East Carolina"
163,"Keishawn Richardson","Northeastern Oklahoma A&M (Miami, OK)","CB","5-11","175",3,"0.8252","West Virginia"
164,"Sam Schwab","Mt. San Jacinto College (San Jacinto, CA)","DT","6-2","305",3,"0.8249","uncommitted"
165,"Jared Dangerfield","Fort Scott C.C. (Fort Scott, KS)","WR","6-3","200",3,"0.8247","Western Kentucky"
166,"Jesse Mack","Highland C.C. (Spartanburg, SC)","CB","5-11.5","180",3,"0.8247","Kansas State"
167,"Richard Dorvilus","Independence C.C. (Independence, KS)","OLB","6-2","235",3,"0.8235","Akron"
168,"Nick Arbuckle","Los Angeles Pierce College (Woodland Hills, CA)","PRO","6-2","225",3,"0.8234","Georgia State"
169,"Nigel Green","Mississippi Gulf Coast C.C. (Flowood, MS)","S","6-0","185",3,"0.8233","South Alabama"
170,"David Moala","Cerritos College (Gardena, CA)","DT","6-2","315",3,"0.8230","uncommitted"
171,"Andre Davis","Santa Rosa J.C. (Baltimore, MD)","WR","6-1","185",3,"0.8217","Kansas State"
172,"Ciavy Wiles","Ellsworth C.C. (Iowa Falls, IA)","WR","6-4","210",3,"0.8217","Bethune-Cookman"
173,"Marlon Pope","Mississippi Gulf Coast C.C. (Hattiesburg, MS)","TE","6-4","240",3,"0.8216","USF"
174,"Wendell Taiese","Laney College (Oakland, CA)","OT","6-6","340",3,"0.8215","Iowa State"
175,"Keyon Haughton","Georgia Military College (Baltimore, MD)","OG","6-2","295",3,"0.8204","Kansas"
176,"Alexander Ajanaku-Wells","ASA College (New York) (Baltimore, MD)","S","6-0","195",3,"0.8200","Temple"
177,"Taylor Timmons","New Mexico Military Institute (Tampa, FL)","DT","6-0","285",3,"0.8200","New Mexico"
178,"Malik Bush","Dean College (Hackensack, NJ)","PRO","6-3","190",3,"0.8200","uncommitted"
179,"Sam Browning","Palomar College (Escondido, CA)","TE","6-5","230",3,"0.8200","uncommitted"
180,"Ken Butler","Blinn College (Brenham, TX)","OLB","6-0","210",3,"0.8200","Georgia Southern"
181,"Antoine Turner","Fullerton College (Fullerton, CA)","DT","6-3","280",3,"0.8200","Boise State"
182,"Brandon Thorpe","Highland C.C. (Highland, KS)","SDE","6-5","270",3,"0.8178","Texas Tech"
183,"Darrius White","Trinity Valley C.C. (Belton, TX)","CB","6-0","180",3,"0.8178","Georgia Southern"
184,"Damani Mosby","Mesa C.C. (Mesa, AZ)","WDE","6-4","230",3,"0.8175","Kansas"
185,"Dale Pierson","Pasadena City College (Pasadena, CA)","WDE","6-3","265",3,"0.8163","Iowa State"
186,"Qujuan Floyd","Santa Monica College (Santa Monica, CA)","S","6-0","192",3,"0.8156","Iowa State"
187,"Raul Martinez","Pasadena City College (Pasadena, CA)","OG","6-5","285",3,"0.8153","Old Dominion"
188,"Adam Duckett","Georgia Military College (Orlando, FL)","OT","6-8","350",3,"0.8148","uncommitted"
189,"Greg McKillion","Independence C.C. (Independence, KS)","WR","6-5","225",3,"0.8141","Memphis"
190,"Tyree Stone-Davis","Los Angeles Pierce College (Woodland Hills, CA)","CB","6-3","190",3,"0.8137","uncommitted"
191,"Grant Campbell","Bakersfield College (Bakersfield, CA)","ILB","6-1","225",3,"0.8134","Baylor"
192,"Pierson Owensby","Arizona Western College (Yuma, AZ)","OT","6-6","310",3,"0.8133","uncommitted"
193,"Marcus Caffey","Iowa Western C.C. (Atlanta, GA)","CB","5-11","192",3,"0.8126","Georgia State"
194,"Na'im McGee","Diablo Valley College (Stockton, CA)","S","6-0","200",3,"0.8122","San Diego State"
195,"Corey Ferguson","Fullerton College (Fullerton, CA)","CB","6-0","175",3,"0.8120","Fresno State"
196,"Xavier Dampeer","Copiah-Lincoln C.C. (Mendenhall, MS)","OC","6-4","300",3,"0.8113","Auburn"
197,"Lakenderic Thomas","East Mississippi C.C. (Scooba, MS)","RB","5-10","200",3,"0.8106","Georgia Southern"
198,"Larry Butler","Eastern Arizona College (Baton Rouge, LA)","ILB","6-1","237",3,"0.8100","Southern Nazarene"
199,"Kyle Haley","Golden West College (Anaheim, CA)","OLB","6-1","205",3,"0.8100","Oregon State"
200,"Alex Henderson","College of the Siskiyous (Weed, CA)","ILB","6-2","242",3,"0.8100","uncommitted"
201,"Jason Sylva","Dean College (Marion, MA)","ILB","6-2","230",3,"0.8089","Western Michigan"
202,"Dillon Kidd","El Camino College (Torrance, CA)","K","6-1","210",3,"0.8083","Iowa"
203,"Jerod Cody","Glendale C.C. (Glendale, AZ)","WDE","6-3","255",3,"0.8073","Arizona"
204,"Cody Hollister","Arizona Western College (Bend, OR)","WR","6-4","205",3,"0.8069","Arkansas"
205,"Cody Poock","Iowa Western C.C. (Okoboji, IA)","ILB","6-3","230",3,"0.8069","Minnesota"
206,"Ronnie Davis","Northeastern Oklahoma A&M (Miami, OK)","CB","6-1","170",3,"0.8069","Kansas"
207,"Javon Williams","Arizona Western College (Chandler, AZ)","WR","6-6","195",3,"0.8059","Oregon State"
208,"Pasoni Tasini","Snow College (Wailuku, HI)","SDE","6-3","260",3,"0.8056","Utah"
209,"Tion Wright","Moorpark College (Amarillo, TX)","CB","5-9","170",3,"0.8056","Baylor"
210,"Shaquille Davis","Mt. San Antonio College (Walnut, CA)","OT","6-4","320",3,"0.8056","Texas Tech"
211,"Antonio Guy","College of the Canyons (North Charleston, SC)","DT","6-1","290",3,"0.8048","uncommitted"
212,"Gabe Luna","Butler C.C. (El Dorado, KS)","SDE","6-2","245",3,"0.8041","Iowa State"
213,"Kyle Wright","Chaffey College (Rancho Cucamonga, CA)","OT","6-7","300",3,"0.8041","San Jose State"
214,"Joe Fotu","Laney College (San Leandro, CA)","WDE","6-4","275",3,"0.8035","Illinois"
215,"A.J. Stamps","East Mississippi C.C. (Vicksburg, MS)","S","6-0","190",3,"0.8022","Kentucky"
216,"David Jenkins","Iowa Western C.C. (Carrollton, TX)","CB","6-1","195",3,"0.8011","uncommitted"
217,"Nick Holt","City College of San Francisco (San Francisco, CA)","ILB","6-1","230",3,"0.8007","Western Kentucky"
218,"Eric Ortiz","Mt. San Antonio College (Walnut, CA)","ILB","6-2","235",3,"0.8006","Fresno State"
219,"Troy Jones Jr.","Nassau C.C. (Garden City, NY)","ATH","6-2","210",3,"0.8000","Western Kentucky"
220,"Travis Lock","Nassau C.C. (Garden City, NY)","APB","6-0","215",3,"0.8000","Western Kentucky"
221,"Sheldon Wynn","Hartnell College (Salinas, CA)","S","6-1","210",3,"0.8000","Georgia State"
222,"Brandon Bergeron","Highland C.C. (Lafayette, LA)","PRO","6-2","200",3,"0.8000","LSU"
223,"Giovanni Pascascio","Glendale C.C. (Glendale, AZ)","WR","6-3","180",3,"0.8000","uncommitted"
224,"Dwayne Childs","College of the Sequoias (Visalia, CA)","RB","6-0","205",3,"0.8000","uncommitted"
225,"Patrick Glover","Scottsdale C.C. (Scottsdale, AZ)","CB","6-1","190",3,"0.7994","Arizona"
226,"Wonderful Terry","Garden City C.C.  (Fort Pierce, FL)","CB","5-10","180",3,"0.7993","Western Kentucky"
227,"Sam Atoe","College of San Mateo (Santa Rosa, CA)","OLB","6-0","205",3,"0.7993","Texas Tech"
228,"Sylvester Townes","Coahoma C.C. (Clarksdale, MS)","OT","6-8","285",3,"0.7988","West Virginia"
229,"Carroll Phillips","Copiah-Lincoln C.C. (Miami, FL)","OLB","6-4","245",2,"0.7959","Illinois"
230,"Corry O'Meally","Ellsworth C.C. (Miami, FL)","CB","6-0","170",2,"0.7959","TCU"
231,"Steven Walker","Butler C.C. (Wichita, KS)","TE","6-3","235",2,"0.7956","Colorado State"
232,"Dondre Elvoid","Garden City C.C.  (Imperial, PA)","DT","6-4","315",2,"0.7933","Texas State"
233,"Christian Montes","Golden West College (Huntington Beach, CA)","TE","6-4","255",2,"0.7926","Colorado State"
234,"Marcus Smith","Highland C.C. (Highland, KS)","DT","6-3","315",2,"0.7926","Texas Tech"
235,"Carl Williams","Eastern Arizona College (Jacksonville, FL)","S","6-1","200",2,"0.7917","Louisville"
236,"Toni Pulu","Mesa C.C. (Mesa, AZ)","SDE","6-3","290",2,"0.7917","Texas State"
237,"Sunia Tauteoli","Snow College (Ephraim, UT)","OLB","6-0","225",2,"0.7907","Utah State"
238,"Devon Williams","Georgia Military College (Saint Augustine, FL)","OG","6-5","334",2,"0.7901","Kansas"
239,"Tyler Knox","Butler C.C. (Myrtle Beach, SC)","WDE","6-4","230",2,"0.7900","uncommitted"
240,"Pat Thomas","Georgia Military College (Milledgeville, GA)","DUAL","6-4","185",2,"0.7900","Louisville"
241,"Talbot Buys","Holmes C.C. (Vicksburg, MS)","OT","6-9","300",2,"0.7900","Ole Miss"
242,"Edmund Faimalo","Sacramento City College (Sacramento, CA)","DT","6-2","285",2,"0.7900","Utah State"
243,"Corey Clements","Mesa C.C. (Birmingham, AL)","OT","6-9","350",2,"0.7900","Purdue"
244,"Brad Odeman","Ventura College (Napa, CA)","PRO","6-2","220",2,"0.7893","San Diego State"
245,"Mike Thomas","Dodge City C.C. (Dodge City, KS)","WR","6-3","190",2,"0.7893","Southern Miss"
246,"Marquis Webster","Hartnell College (Salinas, CA)","CB","5-9","180",2,"0.7889","uncommitted"
247,"DaShaughn Terry","Iowa Western C.C. (Blue Springs, MO)","CB","6-0","180",2,"0.7889","Memphis"
248,"Tony Parnell","Laney College (Oakland, CA)","RB","5-8","160",2,"0.7889","South Alabama"
249,"Pearce Slater","El Camino College (Torrance, CA)","OT","6-8","335",2,"0.7889","San Diego State"
250,"Isaac Brutton","College of the Sequoias (Fort Lauderdale, FL)","CB","5-9","170",2,"0.7885","uncommitted"
251,"Leonardo Myers","Monroe C.C. (Rochester, NY)","OLB","6-1","225",2,"0.7878","Savannah State"
252,"Kenny Torrence","Riverside C.C. (Riverside, CA)","WR","5-10","175",2,"0.7875","Idaho"
253,"Travis Zimmerman","Iowa Western C.C. (Council Bluffs, IA)","OG","6-3","285",2,"0.7867","South Dakota State"
