"ranking","name","highSchool","position","height","weight","stars","rating","college"
86,"Chuck Jones","Pasadena City College (Pasadena, CA)","SDE","6-4","275",3,"0.8333","Kansas"
87,"Francis Blay-Miezah","Mt. San Antonio College (Walnut, CA)","OLB","6-2","230",3,"0.8333","California"
88,"Zarnell Fitch","Navarro College (Corsicana, TX)","DT","6-3","280",3,"0.8333","Tennessee"
89,"Noah Pouono","Long Beach City College (Long Beach, CA)","OG","6-3","285",3,"0.8333","Fresno State"
90,"Lyonel Anderson","Alfred State College (Alfred, NY)","WR","6-4","230",3,"0.8333","Kansas"
91,"Tyson Thompson","Garden City C.C.  (Irving, TX)","RB","6-1","201",3,"0.8333","San Jose State"
92,"Montez Murphy","Coffeyville C.C. (Coffeyville, KS)","SDE","6-5","255",3,"0.8333","Baylor"
93,"David Dirkmaat","Fresno City College (Fresno, CA)","OT","6-7","260",3,"0.8333","Utah"
94,"Marcus Miller","Cerritos College (Norwalk, CA)","OLB","6-3","215",3,"0.8333","Oregon"
95,"Eddie Whitaker","Los Angeles Valley College (Van Nuys, CA)","TE","6-4","250",3,"0.8333","Oregon"
96,"Rodney Woods","Fresno City College (Fresno, CA)","CB","5-10","180",3,"0.8333","Oregon"
97,"Tommy Briggs","Fresno City College (Fresno, CA)","TE","6-5","255",3,"0.8333","Arizona"
98,"Zeonte Sherman","Arizona Western College (Yuma, AZ)","CB","6-1","197",3,"0.8333","Arizona"
99,"Markeith Childress","Long Beach City College (Long Beach, CA)","S","5-11","190",3,"0.8333","Kansas"
100,"Ryan Patterson","Pima C.C. (Tucson, AZ)","S","6-1","200",3,"0.8333","Arizona"
101,"Zach Mims","Hinds C.C. (Raymond, MS)","ATH","6-3","233",3,"0.8333","Kansas"
102,"Billy Griffin","Ventura College (Ventura, CA)","OG","6-4","299",3,"0.8333","Florida"
103,"Chris Bruhn","Butte College (Oroville, CA)","RB","6-3","205",3,"0.8333","Washington State"
104,"Jon Holland","Northeastern Oklahoma A&M (Miami, OK)","S","6-1","175",3,"0.8333","Oklahoma State"
105,"Lee Hayes","Northeast Mississippi C.C. (Booneville, MS)","CB","5-10","190",3,"0.8333","Memphis"
106,"Terrance Jackson","Pearl River C.C. (Poplarville, MS)","ILB","6-1","235",3,"0.8333","Louisiana Tech"
107,"Ray Hicks","Coffeyville C.C. (Coffeyville, KS)","WR","5-10","185",3,"0.8000","Utah State"
108,"Larry Bradford","Coffeyville C.C. (Coffeyville, KS)","CB","6-0","205",3,"0.8000","TCU"
109,"Tyler Crandall","Saddleback College (Mission Viejo, CA)","OT","6-7","296",3,"0.8000","UNLV"
110,"Joe Maningo","Foothill College (Los Altos, CA)","ILB","6-1","225",3,"0.8000","California"
111,"Phil Tuihalamaka","San Bernardino Valley College (San Bernardino, CA)","DT","6-4","323",3,"0.8000","Kansas"
112,"Chris Kelley","Northeast Mississippi C.C. (Booneville, MS)","WR","6-2","189",3,"0.8000","Memphis"
113,"DeAndra Cobb","Antelope Valley College (Lancaster, CA)","ATH","5-11","185",3,"0.8000","Michigan State"
114,"Willie Tagoai","Palomar College (San Marcos, CA)","S","6-3","205",3,"0.8000","UNLV"
115,"Tyus Jackson","Northeast Mississippi C.C. (Booneville, MS)","WDE","6-3","248",3,"0.8000","Memphis"
116,"Tremel Guillory","Butler C.C. (El Dorado, KS)","WR","5-10","185",3,"0.8000","Marshall"
117,"Adam Gourley","Butler C.C. (El Dorado, KS)","OT","6-6","255",3,"0.8000","Oklahoma State"
118,"Shelton Simmons","Georgia Military College (Milledgeville, GA)","S","5-11","190",3,"0.8000","Kansas"
119,"Lucas Everett","Sierra College (Rocklin, CA)","K","6-2","190",3,"0.8000","California"
120,"Earl Charles","Fresno City College (Fresno, CA)","RB","5-11","205",3,"0.8000","Marshall"
121,"Marquell Stinson","Fresno City College (Fresno, CA)","ILB","6-3","235",3,"0.8000","Arizona"
122,"Nino Williams","Tyler J.C.  (Tyler, TX)","S","6-2","190",3,"0.8000","Missouri"
123,"P.J. Smith","Dodge City C.C. (Dodge City, KS)","RB","5-10","205",3,"0.8000","UCF"
124,"Paul Peterson","Snow College (Ephraim, UT)","PRO","6-0","190",3,"0.8000","Boston College"
125,"Tom Robinson","Cerritos College (Norwalk, CA)","OG","6-5","290",3,"0.8000","Arizona"
126,"Joe Tomasello","Fresno City College (Fresno, CA)","FB","6-0","220",3,"0.8000","UCLA"
127,"David Sharp","Highland C.C. (Highland, KS)","DT","6-3","290",3,"0.8000","Arizona"
128,"Leon Cesar","Dodge City C.C. (Dodge City, KS)","OLB","6-1","230",3,"0.8000","Middle Tennessee State"
129,"Ernest Davis","Los Angeles Southwest College (Los Angeles, CA)","WDE","6-6","230",3,"0.8000","Idaho"
130,"Joe Vaughn","Northeastern Oklahoma A&M (Miami, OK)","OG","6-3","290",3,"0.8000","Kansas"
131,"Dwayne Wright","West Hills College (Coalinga, CA)","RB","6-1","210",3,"0.8000","Fresno State"
132,"Matt Miller","Scottsdale C.C. (Scottsdale, AZ)","WR","5-11","175",3,"0.8000","Idaho"
133,"J.R. Ruffin","Citrus College (Glendora, CA)","CB","5-11","195",3,"0.8000","Idaho"
134,"Titus Peebles","Georgia Military College (Milledgeville, GA)","DT","6-2","295",3,"0.8000","Arkansas"
135,"Va'ati Maka","College of the Canyons (Valencia, CA)","DT","6-5","260",3,"0.8000","San Diego State"
136,"Shelton Richardson","Holmes C.C. (Goodman, MS)","ATH","6-2","225",3,"0.8000","Louisiana Tech"
137,"Eric Davis","Los Angeles Southwest College (Los Angeles, CA)","SDE","6-5","240",3,"0.8000","Idaho"
138,"Eddie Moss","East Mississippi C.C. (Scooba, MS)","SDE","6-3","250",3,"0.8000","Louisiana Tech"
139,"Sione Havili","El Camino College (Torrance, CA)","RB","6-3","255",3,"0.8000","Texas Tech"
140,"Jovan Witherspoon","Harper College (Palatine, IL)","WR","6-3","205",3,"0.8000","Central Michigan"
141,"Marc Walker","City College of San Francisco (San Francisco, CA)","CB","5-11","170",3,"0.8000","Oregon"
142,"J.C. Braker","Glendale C.C. (Glendale, AZ)","SDE","6-6","225",2,"0.7667","Temple"
143,"Stan Primus","Nassau C.C. (Garden City, NY)","OT","6-5","340",2,"0.7667","Temple"
144,"Pete McBride","East Central C.C. (Decatur, MS)","CB","5-10","171",2,"0.7667","Temple"
145,"Tai Seti","Compton C.C. (Compton, CA)","DT","6-1","285",2,"0.7667","Temple"
146,"Mason Denham","Hinds C.C. (Raymond, MS)","RB","5-9","195",2,"0.7667","Louisiana-Monroe"
147,"Beau Davidson","Blinn College (Brenham, TX)","TE","6-4","230",2,"0.7667","Syracuse"
148,"Bobby Wilkinson","Joliet J.C. (Joliet, IL)","WR","6-2","180",2,"0.7667","Air Force"
149,"Antwon Burton","Erie C.C. (Buffalo, NY)","DT","6-4","330",2,"0.7667","Temple"
150,"Bobby Fulmore","Erie C.C. (Buffalo, NY)","CB","5-11","180",2,"0.7667","Temple"
151,"C.C. Brown","Mississippi Delta C.C. (Moorhead, MS)","S","6-2","205",2,"0.7667","Louisiana-Lafayette"
152,"Nyeem Wesley","Chabot College (Hayward, CA)","OT","6-4","300",2,"0.7667","Arkansas State"
153,"Dominique Jacobs","Scottsdale C.C. (Scottsdale, AZ)","S","5-11","200",2,"0.7667","New Mexico State"
154,"Arther McNac","Northeastern Oklahoma A&M (Miami, OK)","ILB","6-0","260",2,"0.7667","North Texas"
155,"Ed Fane","Orange Coast College (Costa Mesa, CA)","OG","6-3","275",2,"0.7667","Louisiana-Lafayette"
156,"Darryl Blappert","Pearl River C.C. (Poplarville, MS)","DT","6-7","275",2,"0.7667","Louisiana-Lafayette"
157,"Zach Grigsby","Blinn College (Brenham, TX)","WDE","6-1","223",2,"0.7667","Arkansas State"
158,"C.J. Blomvall","Mesa C.C. (Mesa, AZ)","OT","6-4","305",2,"0.7667","Temple"
159,"Matt Kovaceviche","Palomar College (San Marcos, CA)","K","6-1","185",2,"0.7667","Utah"
160,"Dwight Summerville","Holmes C.C. (Goodman, MS)","DT","6-2","280",2,"0.7667","Louisiana-Monroe"
161,"Donta Rajah","New Mexico Military Institute (Roswell, NM)","ILB","6-2","225",2,"0.7667","Temple"
162,"Ken Haynes","Southwest Mississippi C.C. (Summit, MS)","DT","6-4","285",2,"0.7667","Louisiana-Lafayette"
163,"Justin Johnson","Reedley College (Reedley, CA)","S","6-1","205",2,"0.7667","Temple"
164,"Travis Cones","Navarro College (Corsicana, TX)","FB","5-11","220",2,"0.7667","Louisiana-Lafayette"
165,"Eric Wright","Glendale C.C. (Glendale, AZ)","S","6-2","175",2,"0.7667","Temple"
166,"Damion Nobles","Navarro College (Corsicana, TX)","OT","6-4","290",2,"0.7667","North Texas"
167,"Adam Toeniskoetter","De Anza College (Cupertino, CA)","OG","6-4","300",2,"0.7667","UCF"
168,"Rhys Lloyd","Rochester CTC (Rochester, MN)","K","5-11","221",2,"0.7667","Minnesota"
169,"Chris Harris","Nassau C.C. (Garden City, NY)","OT","6-4","295",2,"0.7667","Temple"
170,"Scott Sevin","Kilgore J.C. (Kilgore, TX)","K","6-0","200",2,"0.7667","UCF"
171,"Lonnie Chambers","Trinity Valley C.C. (Athens, TX)","OG","6-4","295",2,"0.7667","North Texas"
172,"Michael Ledet","Trinity Valley C.C. (Athens, TX)","S","6-1","215",2,"0.7667","Tulsa"
173,"Vincent Pollard","Middle Georgia State (Macon, GA)","SDE","6-3","225",2,"0.7667","UAB"
174,"Eli Hutchinson","Northeastern Oklahoma A&M (Miami, OK)","WDE","6-4","230",2,"0.7667","North Texas"
175,"Elijuawon Thompson","Los Angeles Southwest College (Los Angeles, CA)","WDE","6-2","250",2,"0.7667","Hawaii"
176,"Travis Johnson","El Camino College (Torrance, CA)","CB","5-10","175",2,"0.7667","New Mexico State"
177,"Sadeke Konte","New Mexico Military Institute (Roswell, NM)","S","6-1","215",2,"0.7667","Temple"
178,"Steven Smith","Trinity Valley C.C. (Athens, TX)","K","6-3","190",2,"0.7667","New Mexico State"
179,"Stephen Bell","Sacramento City College (Sacramento, CA)","OT","6-4","326",2,"0.7667","Temple"
180,"Andre Mixon","Vermilion C.c. (Ely, MN)","WR","6-3","200",2,"0.7667","Temple"
181,"Matt Douglas","Compton C.C. (Compton, CA)","S","6-2","200",2,"0.7667","Temple"
182,"Kemmie Lewis","Jones County J.C. (Ellisville, MS)","WR","6-0","180",2,"0.7667","Louisiana-Lafayette"
183,"Cole Leslie","Glendale C.C. (Glendale, AZ)","OT","6-7","285",2,"0.7667","New Mexico State"
184,"Joseph Scott","Pearl River C.C. (Poplarville, MS)","ILB","6-3","235",2,"0.7667","Louisiana-Lafayette"
185,"Jamil Porter","New Mexico Military Institute (Roswell, NM)","RB","5-10","190",2,"0.7667","Temple"
186,"Rodney Outlaw","East Mississippi C.C. (Scooba, MS)","OT","6-2","300",2,"0.7667","UAB"
187,"Buchie Ibeh","Hudson Valley C.c. (Troy, NY)","WR","6-3","205",2,"0.7667","Temple"
188,"Amadeo Novella","Sacramento City College (Sacramento, CA)","OT","6-6","290",2,"0.7667","San Jose State"
189,"Brandon Payne","Blinn College (Brenham, TX)","CB","6-0","185",2,"0.7667","New Mexico"
190,"Pedro Holiday","Southwest Mississippi C.C. (Summit, MS)","WR","6-1","185",2,"0.7667","Middle Tennessee State"
191,"Tim Wright","Southwest Mississippi C.C. (Summit, MS)","K","6-3","215",2,"0.7667","Hawaii"
192,"Shermar Bracey","Coffeyville C.C. (Coffeyville, KS)","ATH","6-2","217",2,"0.7667","Arkansas State"
193,"Del McGee","Glendale C.C. (Glendale, AZ)","WR","6-0","190",2,"0.7667","Nevada"
194,"Jason Matthews","Northeast Mississippi C.C. (Booneville, MS)","OG","5-4","303",2,"0.7667","Memphis"
195,"Phillip Clark","Moorpark College (Moorpark, CA)","OT","6-7","330",2,"0.7667","Arizona"
196,"Tagarius Spikes","Ellsworth C.C. (Iowa Falls, IA)","DT","6-3","283",2,"0.7667","Troy"
197,"John Drake","Long Beach City College (Long Beach, CA)","OT","6-4","360",2,"0.7667","USC"
198,"Steve Franklin","Coffeyville C.C. (Coffeyville, KS)","OG","6-2","310",2,"0.7667","Syracuse"
199,"Dan Steinau","Orange Coast College (Costa Mesa, CA)","OLB","5-11","215",2,"0.7667","Western Michigan"
200,"Josef Timchenko","Pasadena City College (Pasadena, CA)","K","6-4","212",2,"0.7667","Bowling Green"
201,"Kyle Westman","Orange Coast College (Costa Mesa, CA)","DT","6-1","290",2,"0.7667","Eastern Michigan"
202,"Elliot Tupea","San Jose City College (San Jose, CA)","OT","6-3","320",2,"0.7667","Utah State"
203,"Stanley Apted","East Los Angeles College (Monterey Park, CA)","OT","6-4","300",2,"0.7667","San Jose State"
204,"Ryan Newble","Fort Scott C.C. (Fort Scott, KS)","OLB","6-3","250",2,"0.7667","Bowling Green"
205,"Paueli Tamasoa","Long Beach City College (Long Beach, CA)","DT","6-1","295",2,"0.7667","Utah"
206,"Curtis Bibloet","Fullerton College (Fullerton, CA)","S","6-3","215",2,"0.7667","Idaho"
207,"Andre Bradford","Pasadena City College (Pasadena, CA)","S","5-11","187",2,"0.7667","Ohio"
208,"Lonnie McCowan","Ventura College (Ventura, CA)","S","6-0","195",2,"0.7667","Marshall"
209,"Bobby Keyes","Jones County J.C. (Ellisville, MS)","CB","6-0","170",2,"0.7667","UAB"
210,"Reggie Maldonado","Saddleback College (Mission Viejo, CA)","SDE","6-5","250",2,"0.7667","Hawaii"
211,"Leon Pinky","College of the Canyons (Valencia, CA)","TE","6-3","270",2,"0.7667","San Jose State"
212,"Chad Lerette","Moorpark College (Moorpark, CA)","OT","6-5","320",2,"0.7667","San Jose State"
213,"Greg Estandia","Moorpark College (Moorpark, CA)","TE","6-7","240",2,"0.7667","UNLV"
214,"Jonathan Fanene","College of the Canyons (Valencia, CA)","DT","6-4","300",2,"0.7667","Utah"
215,"Steve Gordon","Mesa C.C. (Mesa, AZ)","ILB","6-0","190",2,"0.7667","Utah"
216,"Hannibal Thomas","Pasadena City College (Pasadena, CA)","WR","6-3","205",2,"0.7667","Cincinnati"
217,"Mark Onibokun","Butte College (Oroville, CA)","WR","6-1","203",2,"0.7667","Boise State"
218,"DeShawn Brooks","San Joaquin Delta College (Stockton, CA)","ILB","6-1","222",2,"0.7667","Buffalo"
219,"Brian Nicholson","Palomar College (San Marcos, CA)","SDE","6-4","270",2,"0.7667","UNLV"
220,"Logo Tevaseu","Santa Rosa J.C. (Santa Rosa, CA)","OLB","5-9","210",2,"0.7667","TCU"
221,"Antwaun Carter","Sacramento City College (Sacramento, CA)","RB","5-9","210",2,"0.7667","Boise State"
222,"Walt Williams","Eastern Arizona College (Thatcher, AZ)","CB","6-0","170",2,"0.7667","Brigham Young"
223,"Reza Williams","San Bernardino Valley College (San Bernardino, CA)","ILB","6-3","240",2,"0.7667","Utah"
224,"Joe Evilsizer","Northeastern Oklahoma A&M (Miami, OK)","OG","6-1","302",2,"0.7667","Middle Tennessee State"
225,"Bobby Garafolo","Mt. San Antonio College (Walnut, CA)","OG","6-3","305",2,"0.7667","Memphis"
226,"Josh Stephens","Trinity Valley C.C. (Athens, TX)","SDE","6-3","245",2,"0.7667","UCF"
227,"Victor Eti","West Valley College (Saratoga, CA)","OG","6-3","320",2,"0.7667","Utah State"
228,"Greg Vrantsis","Hillfield Strathallan College (Hamilton, ON)","TE","6-3","242",2,"0.7667","Buffalo"
229,"Roderick Price","Sacramento City College (Sacramento, CA)","CB","5-10","170",2,"0.7667","Nevada"
230,"Chuck Asiodu","Mt. San Antonio College (Walnut, CA)","WDE","6-2","255",2,"0.7667","Colorado State"
231,"Joe Critchfield","Scottsdale C.C. (Scottsdale, AZ)","OG","6-4","300",2,"0.7667","UNLV"
232,"Marc Mathieu","Pima C.C. (Tucson, AZ)","WR","6-0","190",2,"0.7667","Eastern Michigan"
233,"Jerome Wright","Antelope Valley College (Lancaster, CA)","WR","6-0","175",2,"0.7667","Utah"
234,"Craig Harvey","Reedley College (Reedley, CA)","ILB","6-2","250",2,"0.7667","UCF"
235,"Andrew Paopao","Palomar College (San Marcos, CA)","SDE","6-2","245",2,"0.7667","San Jose State"
236,"Jacob Leoata","Fresno City College (Fresno, CA)","DT","6-3","260",2,"0.7667","Akron"
237,"Tommy Manus","Fort Scott C.C. (Fort Scott, KS)","WR","6-4","215",2,"0.7667","Middle Tennessee State"
238,"Harvey Joiner","Trinity Valley C.C. (Athens, TX)","TE","6-5","270",2,"0.7667","UCF"
239,"Cedric Dawley","Compton C.C. (Compton, CA)","WR","6-1","210",2,"0.7667","Cincinnati"
240,"Kevin Davidson","Northeast Mississippi C.C. (Booneville, MS)","S","6-2","221",2,"0.7667","Oregon State"
241,"Danny Tolbert","Coffeyville C.C. (Coffeyville, KS)","CB","5-7","165",2,"0.7667","Middle Tennessee State"
242,"Dupree Jones","Northeastern Oklahoma A&M (Miami, OK)","RB","5-10","180",2,"0.7667","North Texas"
243,"Steve Wiggins","Pasadena City College (Pasadena, CA)","OT","6-2","295",2,"0.7667","Ohio"
244,"Marcel Binion","East Central C.C. (Decatur, MS)","OT","6-3","300",2,"0.7667","UAB"
245,"Kevin Fain","Scottsdale C.C. (Scottsdale, AZ)","RB","6-0","225",2,"0.7667","East Carolina"
246,"Marcus Maxwell","Diablo Valley College (Pleasant Hill, CA)","WR","6-3","205",2,"0.7667","Oregon"
247,"Jamaal Whyce","Butler C.C. (El Dorado, KS)","OT","6-2","280",2,"0.7667","Marshall"
