"ranking","name","highSchool","position","height","weight","stars","rating","college"
80,"Antwon Moore","Northeastern Oklahoma A&M (Miami, OK)","S","6-0","210",3,"0.8333","Kansas State"
81,"Brian Stanbra","Grossmont College (El Cajon, CA)","SDE","6-5","237",3,"0.8333","San Diego State"
82,"Anthony Atkins","Compton C.C. (Compton, CA)","OLB","6-3","255",3,"0.8333","Washington"
83,"Joe Danna","Blinn College (Brenham, TX)","PRO","6-5","235",3,"0.8333","Louisiana Tech"
84,"Gerard Lee","Scottsdale C.C. (Scottsdale, AZ)","DT","6-3","276",3,"0.8333","Oregon State"
85,"Corey Actis","Bakersfield College (Bakersfield, CA)","OG","6-6","290",3,"0.8333","Ole Miss"
86,"Ray Cheatham","Independence C.C. (Independence, KS)","CB","6-0","185",3,"0.8333","Kansas State"
87,"Troy Nolan","College of the Canyons (Valencia, CA)","S","6-2","200",3,"0.8333","Arizona State"
88,"Brylee Callender","Feather River College (Plumas Ntl Forest, CA)","RB","6-0","195",3,"0.8333","Minnesota"
89,"Justin Brown","North Dakota State College of Science (Wahpeton, ND)","CB","6-2","195",3,"0.8333","Missouri"
90,"John West","North Dakota State College of Science (Wahpeton, ND)","S","6-2","190",3,"0.8333","Arkansas"
91,"Darius Passmore","College of the Sequoias (Visalia, CA)","WR","6-3","180",3,"0.8333","Marshall"
92,"Jonathan Batson","Cisco College (Cisco, TX)","S","6-2","190",3,"0.8333","Texas A&M"
93,"Jarius Neal","East Central C.C. (Decatur, MS)","S","6-3","218",3,"0.8333","Texas A&M"
94,"David Buehler","Santa Ana College (Santa Ana, CA)","S","6-2","217",3,"0.8333","USC"
95,"Torey Degrate","Trinity Valley C.C. (Athens, TX)","WR","6-0","180",3,"0.8333","Texas A&M"
96,"Bruce Hall","Northeast Mississippi C.C. (Booneville, MS)","ATH","5-10","190",3,"0.8333","Ole Miss"
97,"Matthew Freeman","Independence C.C. (Independence, KS)","OLB","6-1","225",3,"0.8333","Louisiana-Monroe"
98,"Jason Hawkins","San Bernardino Valley College (San Bernardino, CA)","TE","6-4","250",3,"0.8333","Ole Miss"
99,"J.D. Hamilton","Copiah-Lincoln C.C. (Wesson, MS)","OT","6-4","305",3,"0.8306","Mississippi State"
100,"Brandon Stiggers","Compton C.C. (Compton, CA)","S","6-0","190",3,"0.8306","Baylor"
101,"Devin Adair","El Camino College (Torrance, CA)","TE","6-2","220",3,"0.8306","Tulsa"
102,"Quran Barge","College of the Sequoias (Visalia, CA)","OLB","6-1","225",3,"0.8250","Missouri"
103,"Julian Edelman","College of San Mateo (San Mateo, CA)","DUAL","6-0","195",3,"0.8111","Kent State"
104,"Michael Pooschke","Northeastern Oklahoma A&M (Miami, OK)","TE","6-3","245",3,"0.8000","Kansas State"
105,"Clayton Cardenas","Palomar College (San Marcos, CA)","TE","6-3","250",3,"0.8000","New Mexico"
106,"Justin Scott","College of the Sequoias (Visalia, CA)","S","6-0","205",3,"0.8000","Purdue"
107,"Courtney Edmond","Blinn College (Brenham, TX)","S","6-2","220",3,"0.8000","Kansas State"
108,"Mike McCoy","San Bernardino Valley College (San Bernardino, CA)","CB","5-11","175",3,"0.8000","Kansas"
109,"Torrey Stewart","Holmes C.C. (Goodman, MS)","S","5-11","185",3,"0.8000","TCU"
110,"Cornelius Brown","Reedley College (Reedley, CA)","CB","6-0","200",3,"0.8000","Missouri"
111,"Matt Barnard","Mesa C.C. (Mesa, AZ)","K","6-2","205",3,"0.8000","New Mexico"
112,"Shaun Richardson","Joliet J.C. (Joliet, IL)","SDE","6-2","240",3,"0.8000","Purdue"
113,"Jeff Benjamin","Riverside C.C. (Riverside, CA)","SDE","6-3","270",3,"0.8000","Purdue"
114,"Coye Francies","American River C.C. (Sacramento, CA)","CB","6-2","180",3,"0.8000","Oregon State"
115,"Justin Sanders","Northeast Mississippi C.C. (Booneville, MS)","S","6-2","195",3,"0.8000","Illinois"
116,"Robert Jackson","Fort Scott C.C. (Fort Scott, KS)","SDE","6-3","265",3,"0.8000","Kansas State"
117,"Vernon Smith","Butler C.C. (El Dorado, KS)","ILB","5-11","230",3,"0.8000","Indiana"
118,"Lee Tibbs","Northeastern Oklahoma A&M (Miami, OK)","OT","6-4","325",3,"0.8000","Iowa State"
119,"Zach Britten","Northwest Mississippi C.C. (Senatobia, MS)","CB","5-9","170",3,"0.8000","UAB"
120,"Chris Johnson","Itawamba C.C. (Fulton, MS)","DT","6-2","285",3,"0.8000","Southern Miss"
121,"Bryon Gattas","Harper College (Palatine, IL)","ILB","6-1","230",3,"0.8000","Iowa"
122,"Anthony Binswanger","Diablo Valley College (Pleasant Hill, CA)","K","6-0","175",3,"0.8000","Marshall"
123,"Aaron Tonga","Mt. San Antonio College (Walnut, CA)","DT","6-3","280",3,"0.8000","Utah"
124,"Jeff Clark","Los Angeles Harbor College (Wilmington, CA)","TE","6-5","230",3,"0.8000","San Jose State"
125,"Nikko Doyle","Northeast Mississippi C.C. (Booneville, MS)","ILB","6-3","235",3,"0.8000","Troy"
126,"Brandon Balkcom","Northeastern Oklahoma A&M (Miami, OK)","DT","6-1","280",3,"0.8000","Kansas State"
127,"Chris Lowery","Pearl River C.C. (Poplarville, MS)","ILB","6-2","210",3,"0.8000","Louisiana Tech"
128,"Micheal McDonald","Tyler J.C.  (Tyler, TX)","WDE","6-2","240",3,"0.8000","Purdue"
129,"Andrew Larson","Saddleback College (Mission Viejo, CA)","K","6-0","180",3,"0.8000","California"
130,"Erick Faatagi","El Camino College (Torrance, CA)","OG","6-3","330",3,"0.8000","Colorado"
131,"Cedric Wilson","Garden City C.C.  (Garden City, KS)","ATH","6-1","185",3,"0.8000","Kansas State"
132,"Paul Tolbert","East Central C.C. (Decatur, MS)","ILB","6-1","230",3,"0.8000","Baylor"
133,"Brian Carlson","Kilgore J.C. (Kilgore, TX)","DT","6-5","255",3,"0.8000","North Texas"
134,"Ian Hetrick","Santa Rosa J.C. (Santa Rosa, CA)","PRO","6-3","215",3,"0.8000","Wyoming"
135,"Jacob Patek","Blinn College (Brenham, TX)","ILB","6-2","210",3,"0.8000","Hawaii"
136,"Brian Flowers","El Camino College (Torrance, CA)","RB","5-9","185",3,"0.8000","Idaho"
137,"Woody Wilson","Coffeyville C.C. (Coffeyville, KS)","ATH","6-1","185",3,"0.8000","North Texas"
138,"Ogemdi Nwagbuo","Southwestern College (Chula Vista, CA)","DT","6-4","280",3,"0.8000","Michigan State"
139,"Clinton Polk","Scottsdale C.C. (Scottsdale, AZ)","APB","6-2","220",3,"0.8000","Oregon State"
140,"Connor Redfearn","Santa Monica College (Santa Monica, CA)","DT","6-2","280",3,"0.8000","Baylor"
141,"Anthony Parks","Butler C.C. (El Dorado, KS)","WR","6-1","185",3,"0.8000","Oklahoma State"
142,"Thomas Peregrin","Bakersfield College (Bakersfield, CA)","PRO","6-3","200",3,"0.8000","Western Michigan"
143,"Orlando Farrow","Lackawanna C.C. (Scranton, PA)","ILB","6-3","229",3,"0.8000","East Carolina"
144,"Marcus Pittman","Garden City C.C.  (Garden City, KS)","DT","6-4","290",3,"0.8000","Troy"
145,"Tico Pringle","Snow College (Ephraim, UT)","CB","5-10","180",3,"0.8000","Brigham Young"
146,"Fred Wilson","Georgia Military College (Milledgeville, GA)","ILB","6-2","255",3,"0.8000","East Carolina"
147,"Tom Schmeding","Lackawanna C.C. (Scranton, PA)","OT","6-6","305",3,"0.8000","Eastern Michigan"
148,"David Lomu","College of San Mateo (San Mateo, CA)","WDE","6-3","235",3,"0.8000","San Jose State"
149,"Hayward Howard","Eastern Arizona College (Thatcher, AZ)","DT","6-4","285",3,"0.8000","Ole Miss"
150,"Chris Russell","Coffeyville C.C. (Coffeyville, KS)","ATH","6-2","215",3,"0.8000","Clemson"
151,"Bradley Niles","Gavilan College (Gilroy, CA)","ILB","6-0","238",3,"0.8000","UNLV"
152,"Ben McGilton","Pearl River C.C. (Poplarville, MS)","WDE","6-3","245",3,"0.8000","Louisiana Tech"
153,"Sean Flynn","Los Angeles Harbor College (Wilmington, CA)","DUAL","6-4","215",3,"0.8000","San Jose State"
154,"Garrett Tuggle","Chabot College (Hayward, CA)","OLB","6-1","215",3,"0.8000","Boise State"
155,"Roy Loren","Coffeyville C.C. (Coffeyville, KS)","S","6-2","205",3,"0.8000","North Texas"
156,"Vontre Mason","Diablo Valley College (Pleasant Hill, CA)","WDE","6-2","265",3,"0.8000","Southern Miss"
157,"Herbert Martin","Pasadena City College (Pasadena, CA)","WR","6-0","185",3,"0.8000","Western Michigan"
158,"Jaycen Taylor","Los Angeles Harbor College (Wilmington, CA)","ATH","5-11","180",3,"0.8000","Purdue"
159,"Ian Hammond","Saddleback College (Mission Viejo, CA)","OT","6-5","310",3,"0.8000","Syracuse"
160,"Paul Simpson","Chabot College (Hayward, CA)","WR","6-2","185",3,"0.8000","Missouri"
161,"Chido Nwokocha","Sacramento City College (Sacramento, CA)","WR","6-0","190",3,"0.8000","Ohio"
162,"David Pickard","New Mexico Military Institute (Roswell, NM)","OLB","6-0","181",2,"0.7889","Army"
163,"Keith Burrus","Coffeyville C.C. (Coffeyville, KS)","SDE","6-2","269",2,"0.7889","Indiana"
164,"Mario Duenas","City College of San Francisco (San Francisco, CA)","OT","6-3","290",2,"0.7778","Cincinnati"
165,"John Buckman","Coffeyville C.C. (Coffeyville, KS)","OT","6-8","330",2,"0.7778","Miami (OH)"
166,"Alan Goff","College of the Desert (Palm Desert, CA)","DT","6-4","255",2,"0.7778","Ohio"
167,"Ken Rodriguez","Citrus College (Glendora, CA)","OG","6-3","300",2,"0.7778","Cincinnati"
168,"Webster Patrick","Butte College (Oroville, CA)","RB","5-9","200",2,"0.7667","Boise State"
169,"Antonio James","Mississippi Delta C.C. (Moorhead, MS)","WR","6-1","185",2,"0.7667","Alabama State"
170,"David Veikune","Fresno City College (Fresno, CA)","WDE","6-3","250",2,"0.7667","Hawaii"
171,"Tommy Chavis","Kilgore J.C. (Kilgore, TX)","DT","6-2","285",2,"0.7667","Missouri"
172,"Jeffery Eugene","El Camino College (Torrance, CA)","OG","6-3","205",2,"0.7667","FIU"
173,"Greg Hathorn","East Central C.C. (Decatur, MS)","SDE","6-2","240",2,"0.7667","Louisiana-Lafayette"
174,"Matt Johnson","Citrus College (Glendora, CA)","WDE","6-0","245",2,"0.7667","Brigham Young"
175,"Lamar Waiters","Los Angeles Pierce College (Woodland Hills, CA)","DT","6-3","285",2,"0.7667","Louisiana-Lafayette"
176,"Danny Morovick","Saddleback College (Mission Viejo, CA)","ATH","6-3","230",2,"0.7667","Washington"
177,"Will Harris","Solano C.C. (Fairfield, CA)","S","6-2","210",2,"0.7667","Texas A&M"
178,"Marquis McBeath","Pearl River C.C. (Poplarville, MS)","ILB","5-11","225",2,"0.7667","Louisiana Tech"
179,"Kendrick Smith","Coffeyville C.C. (Coffeyville, KS)","RB","5-10","205",2,"0.7667","Southern Illinois"
180,"Peter Manuma","Long Beach City College (Long Beach, CA)","OG","6-5","285",2,"0.7667","San Diego State"
181,"Rex Hill","Copiah-Lincoln C.C. (Wesson, MS)","DT","6-1","308",2,"0.7667","UCF"
182,"Trent Stanley","Coffeyville C.C. (Coffeyville, KS)","OG","6-2","290",2,"0.7667","North Texas"
183,"Duran Cooley","Reedley College (Reedley, CA)","S","6-2","205",2,"0.7667","Minnesota"
184,"Ryland Wilson","Copiah-Lincoln C.C. (Wesson, MS)","DT","6-3","255",2,"0.7667","Marshall"
185,"Andre Tillman","Coffeyville C.C. (Coffeyville, KS)","DT","6-0","285",2,"0.7667","Southern Illinois"
186,"Keon Perry","Coffeyville C.C. (Coffeyville, KS)","CB","5-8","165",2,"0.7667","Buffalo"
187,"Hildebrando Ramos","Compton C.C. (Compton, CA)","OG","6-3","295",2,"0.7667","Louisiana-Lafayette"
188,"Kurtis Ovesen","El Camino College (Torrance, CA)","CB","6-2","200",2,"0.7667","Marshall"
189,"Johan Asiata","Yuba College (Marysville, CA)","OG","6-5","340",2,"0.7667","UNLV"
190,"Jason Wells","Mt. San Antonio College (Walnut, CA)","S","6-2","200",2,"0.7667","Washington"
191,"C.J. Hawthorne","Mississippi Gulf Coast C.C. (Perkinston, MS)","WR","5-11","165",2,"0.7667","Hawaii"
192,"Matt Sims","Allan Hancock College (Santa Maria, CA)","FB","6-1","260",2,"0.7667","Utah"
193,"Jeremy Geathers","Butler C.C. (El Dorado, KS)","SDE","6-3","244",2,"0.7667","UNLV"
194,"Chris Pugh","Coahoma C.C. (Clarksdale, MS)","WDE","6-3","215",2,"0.7667","Louisiana Tech"
195,"Jason Price","Trinity Valley C.C. (Athens, TX)","TE","6-4","256",2,"0.7667","Washington State"
196,"Brian Williams","Long Beach City College (Long Beach, CA)","CB","6-2","175",2,"0.7667","Washington State"
197,"Aaron Johnson","City College of San Francisco (San Francisco, CA)","CB","5-11","190",2,"0.7667","Marshall"
198,"Devin Anderson","Northeastern Oklahoma A&M (Miami, OK)","CB","5-9","170",2,"0.7667","Kansas State"
199,"Gerald Tate","Dodge City C.C. (Dodge City, KS)","WR","5-8","170",2,"0.7667","Troy"
200,"Josh Robertson","Lackawanna C.C. (Scranton, PA)","CB","5-11","175",2,"0.7667","Minnesota"
201,"Jwaun Ward","Gulf Coast C.C. (Panama City, FL)","S","6-1","208",2,"0.7667","Baylor"
202,"Adrian Bradley","Northeastern Oklahoma A&M (Miami, OK)","ILB","5-11","220",2,"0.7667","UNLV"
203,"Pat So'oalo","Fresno City College (Fresno, CA)","OT","6-5","310",2,"0.7667","Oregon"
204,"Justin Morsey","Northeastern Oklahoma A&M (Miami, OK)","OG","6-3","265",2,"0.7667","Tulsa"
205,"Mark Pole","Laney College (Oakland, CA)","OT","6-8","340",2,"0.7667","New Mexico State"
206,"Dan Muhwezi","Lackawanna C.C. (Scranton, PA)","ILB","6-3","235",2,"0.7667","East Carolina"
207,"Larry Norton","Bakersfield College (Bakersfield, CA)","OT","6-5","310",2,"0.7667","Syracuse"
208,"Shalamar Walker","Pearl River C.C. (Poplarville, MS)","CB","6-0","180",2,"0.7667","Louisiana Tech"
209,"Alonzo Wilson","Independence C.C. (Independence, KS)","WR","6-0","178",2,"0.7667","Tulsa"
210,"Elbert Mack","Butler C.C. (El Dorado, KS)","CB","5-11","175",2,"0.7667","Troy"
211,"Roberto McBean","City College of San Francisco (San Francisco, CA)","WR","6-0","180",2,"0.7667","Purdue"
212,"Corey Kizer","Coahoma C.C. (Clarksdale, MS)","WR","6-1","200",2,"0.7667","Tulsa"
213,"David Cooper","Hinds C.C. (Raymond, MS)","DT","5-11","259",2,"0.7667","Louisiana-Monroe"
214,"Jonathan Reese","Butler C.C. (El Dorado, KS)","OLB","6-1","215",2,"0.7667","Troy"
215,"Zack Kennedy","New Mexico Military Institute (Roswell, NM)","OT","6-5","290",2,"0.7667","Wyoming"
216,"Jonte Linsey","Riverside C.C. (Riverside, CA)","CB","5-10","165",2,"0.7667","Purdue"
217,"Chris Camacho","Citrus College (Glendora, CA)","CB","5-10","195",2,"0.7667","Hawaii"
218,"Jon Dominguez","Fresno City College (Fresno, CA)","SDE","6-3","260",2,"0.7667","Idaho"
219,"Jared Armstrong","Harper College (Palatine, IL)","K","6-3","235",2,"0.7667","Purdue"
220,"Nick Dean","Itawamba C.C. (Fulton, MS)","OG","6-3","280",2,"0.7667","Southern Miss"
221,"Jonathan Johnson","College of the Canyons (Valencia, CA)","K","6-1","200",2,"0.7667","Arizona State"
222,"Sione Tavake","Mt. San Antonio College (Walnut, CA)","DT","6-1","270",2,"0.7667","Boise State"
223,"Dwight Lowery","Cabrillo College (Aptos, CA)","CB","6-1","190",2,"0.7667","San Jose State"
224,"Jared Parten","East Mississippi C.C. (Scooba, MS)","DT","6-3","290",2,"0.7667","Louisiana Tech"
225,"Dante Floyd","Laney College (Oakland, CA)","ILB","6-0","232",2,"0.7667","New Mexico State"
226,"Keenan Jones","Compton C.C. (Compton, CA)","CB","6-0","185",2,"0.7667","Hawaii"
227,"Jordan Murchison","City College of San Francisco (San Francisco, CA)","CB","5-11","190",2,"0.7667","Washington"
228,"Rob Ramage","Northwest Mississippi C.C. (Senatobia, MS)","SDE","6-3","235",2,"0.7667","Arkansas State"
229,"George Fa'avae","Los Angeles Harbor College (Wilmington, CA)","SDE","6-3","260",2,"0.7667","Idaho"
230,"Blake Bueltel","Butler C.C. (El Dorado, KS)","CB","6-1","180",2,"0.7667","Kansas"
231,"Andre Saulsberry","Riverside C.C. (Riverside, CA)","CB","5-10","175",2,"0.7667","Brigham Young"
232,"Darion Donnelly","Glendale C.c. (Glendale, CA)","WR","6-2","190",2,"0.7667","Wyoming"
233,"Stanley Franks","Long Beach City College (Long Beach, CA)","WR","5-11","190",2,"0.7667","Idaho"
234,"A.J. Grigsby","El Camino College (Torrance, CA)","CB","6-0","190",2,"0.7667","Kentucky"
235,"Derrius Jackson","Chabot College (Hayward, CA)","CB","6-1","180",2,"0.7639","Troy"
236,"Mickey Baker","Dodge City C.C. (Dodge City, KS)","OLB","6-0","215",2,"0.7444","Akron"
237,"Billy Vinnedge","Allan Hancock College (Santa Maria, CA)","K","6-1","186",2,"0.7333","Wyoming"
238,"Moses Foketi","Laney College (Oakland, CA)","SDE","6-1","255",2,"0.7333","Brigham Young"
239,"Dion Toliver","Riverside C.C. (Riverside, CA)","WR","6-0","175",2,"0.7333","Tulsa"
240,"Darryl Gober","Fullerton College (Fullerton, CA)","S","6-0","205",2,"0.7333","Wyoming"
241,"Micheal Stuart","Moorpark College (Moorpark, CA)","WDE","6-4","245",2,"0.7333","Fresno State"
242,"Jermaine McQueen","Palomar College (San Marcos, CA)","WR","6-2","180",2,"0.7333","New Mexico"
243,"Matt Purvis","Scottsdale C.C. (Scottsdale, AZ)","ATH","6-2","225",2,"0.7333","Iowa State"
244,"Willie Barton","Georgia Military College (Milledgeville, GA)","OG","6-5","330",2,"0.7000","East Carolina"
245,"Jerome Johnson","West Los Angeles College (Culver City, CA)","ILB","6-2","260",2,"0.7000","Nevada"
246,"Brett Madsen","Snow College (Ephraim, UT)","ILB","6-2","221",2,"0.7000","New Mexico"
247,"Matt Streid","Moorpark College (Moorpark, CA)","OG","6-3","320",2,"0.7000","New Mexico"
248,"Glover Quin","Southwest Mississippi C.C. (Summit, MS)","S","5-10","200",2,"0.7000","New Mexico"
249,"DeVon Walker","Cerritos College (Norwalk, CA)","CB","6-1","188",2,"0.7000","Nevada"
250,"Cedrick Fisher","Santa Monica College (Santa Monica, CA)","DT","6-3","320",2,"0.7000","UNLV"
251,"Sidney Allen","Merced College (Merced, CA)","CB","6-1","175",2,"0.7000","Utah State"
252,"Marko Mitchell","Mesa C.C. (Mesa, AZ)","WR","6-4","210",2,"0.7000","Nevada"
253,"Mundrae Clifton","Southwestern College (Chula Vista, CA)","DT","6-2","290",2,"0.7000","Nevada"
