"ranking","name","highSchool","position","height","weight","stars","rating","college"
90,"Dontavious Jackson","Alief Elsik (Houston, TX)","ILB","6-2","239",4,"0.9540","Florida State"
91,"Keandre Jones","Good Counsel (Olney, MD)","OLB","6-3","210",4,"0.9539","Ohio State"
92,"Ben Cleveland","Stephens County (Toccoa, GA)","OT","6-6","319",4,"0.9528","Georgia"
93,"Carter Coughlin","Eden Prairie (Eden Prairie, MN)","OLB","6-4","223",4,"0.9528","Minnesota"
94,"Kendell Jones","Shoemaker (Killeen, TX)","DT","6-5","375",4,"0.9526","Alabama"
95,"Jamel Cook","Miami Central (Miami, FL)","ATH","6-4","190",4,"0.9526","USC"
96,"Josh King","Hinsdale South (Darien, IL)","SDE","6-6.5","245",4,"0.9524","Michigan State"
97,"Devwah Whaley","Beaumont Central (Beaumont, TX)","RB","6-0","209",4,"0.9523","Arkansas"
98,"Byron Murphy","Saguaro (Scottsdale, AZ)","CB","5-10.75","164",4,"0.9518","Washington"
99,"Xavier Kelly","East (Wichita, KS)","WDE","6-4.5","240",4,"0.9510","Clemson"
100,"Binjimen Victor","Coconut Creek (Fort Lauderdale, FL)","WR","6-4","180",4,"0.9500","Ohio State"
101,"Kareem Walker","De Paul Catholic (Wayne, NJ)","RB","6-1","210",4,"0.9498","Michigan"
102,"Auston Robertson","Wayne (Fort Wayne, IN)","WDE","6-5","260",4,"0.9495","Michigan State"
103,"Theo Howard","Westlake (Thousand Oaks, CA)","WR","6-1","175",4,"0.9492","UCLA"
104,"Marquez Callaway","Warner Robins (Warner Robins, GA)","ATH","6-2","185",4,"0.9490","Tennessee"
105,"Tren'Davian Dickson","Navasota (Navasota, TX)","WR","5-11","163",4,"0.9488","Houston"
106,"Kellen Diesch","Byron Nelson (Trophy Club, TX)","OT","6-7","270",4,"0.9480","Texas A&M"
107,"Boss Tagaloa","De La Salle (Concord, CA)","DT","6-3","295",4,"0.9470","UCLA"
108,"Donnie Corley","Martin Luther King (Wyandotte, MI)","WR","6-2.5","185",4,"0.9467","Michigan State"
109,"Tramonda Moore","John Marshall (Oklahoma City, OK)","OT","6-6","330",4,"0.9466","Oklahoma State"
110,"Shaquille Quarterman","Oakleaf (Orange Park, FL)","ILB","6-0.25","233",4,"0.9465","Miami"
111,"Javon McKinley","Centennial (Corona, CA)","WR","6-1.75","194",4,"0.9464","Notre Dame"
112,"Keith Gavin","Wakulla (Crawfordville, FL)","WR","6-3","219",4,"0.9457","Florida State"
113,"D.K. Metcalf","Oxford (Oxford, MS)","WR","6-3.75","205",4,"0.9445","Ole Miss"
114,"Trevon Diggs","The Avalon School (Rockville, MD)","ATH","6-0","183",4,"0.9441","Alabama"
115,"Jordan Elliott","Westside (Houston, TX)","DT","6-3.5","306",4,"0.9440","Texas"
116,"Chauncey Manac","Clinch County (Homerville, GA)","WDE","6-3","250",4,"0.9439","Georgia"
117,"Jean Delance","North Mesquite (Mesquite, TX)","OT","6-5","291",4,"0.9436","Texas"
118,"John Raridon","Valley (West Des Moines, IA)","OG","6-2","258",4,"0.9435","Nebraska"
119,"Michail Carter","Jackson (Jackson, GA)","DT","6-4","302",4,"0.9430","Georgia"
120,"Kekoa Crawford","Santa Margarita Catholic (Rancho Santa Margarita, CA)","WR","6-1","186",4,"0.9425","Michigan"
121,"Jake Hausmann","Archbishop Moeller (Cincinnati, OH)","TE","6-4.5","230",4,"0.9414","Ohio State"
122,"Eli Stove","Niceville (Niceville, FL)","WR","6-1","178",4,"0.9413","Auburn"
123,"Stephen Sullivan","Donaldsonville (Donaldsonville, LA)","WR","6-5","230",4,"0.9407","LSU"
124,"Drake Davis","IMG Academy (Bradenton, FL)","WR","6-4","215",4,"0.9406","LSU"
125,"Sewo Olonilua","Kingwood (Humble, TX)","ATH","6-2.5","217",4,"0.9399","TCU"
126,"Breland Brandt","Windward School (Los Angeles, CA)","WDE","6-3.25","209",4,"0.9395","UCLA"
127,"Freddie Swain","North Marion (Citra, FL)","WR","6-1","188",4,"0.9389","Florida"
128,"Michael Jordan","Plymouth (Canton, MI)","OT","6-5.75","305",4,"0.9387","Ohio State"
129,"Quartney Davis","Langham Creek (Houston, TX)","WR","6-2.5","181",4,"0.9383","Texas A&M"
130,"Isaiah Chambers","Aldine MacArthur (Houston, TX)","SDE","6-3.5","258",4,"0.9383","TCU"
131,"Jordan Fuller","Old Tappan (Westwood, NJ)","ATH","6-1.5","196",4,"0.9377","Ohio State"
132,"Lokeni Toailoa","Wilmer Amina Carter (Rialto, CA)","ILB","6-1","212",4,"0.9372","UCLA"
133,"Daelin Hayes","Skyline (Ann Arbor, MI)","OLB","6-4","249",4,"0.9371","Notre Dame"
134,"Charlie Woerner","Rabun County (Tiger, GA)","WR","6-5","230",4,"0.9369","Georgia"
135,"Devin White","North Webster (Springhill, LA)","RB","6-0.5","258",4,"0.9366","LSU"
136,"Lavert Hill","Martin Luther King (Detroit, MI)","CB","5-10","172",4,"0.9359","Michigan"
137,"Brendan Ferns","St. Clairsville (Saint Clairsville, OH)","ILB","6-2","215",4,"0.9350","West Virginia"
138,"Donavaughn Campbell","Ponchatoula (Ponchatoula, LA)","OG","6-4","347",4,"0.9343","LSU"
139,"Scott Bracey","Benedictine (Richmond, VA)","ATH","6-3","210",4,"0.9343","Duke"
140,"Cole Van Lanen","Bay Port (Green Bay, WI)","OT","6-5","283",4,"0.9343","Wisconsin"
141,"Trevon Sidney","Bishop Amat (La Puente, CA)","WR","5-11","157",4,"0.9336","USC"
142,"Drake Jackson","Woodford County (Versailles, KY)","OC","6-1.25","290",4,"0.9331","Kentucky"
143,"Camilo Eifler","Bishop O'Dowd (Oakland, CA)","OLB","6-1.25","215",4,"0.9320","Washington"
144,"Krys Barnes","Liberty (Bakersfield, CA)","ILB","6-2","220",4,"0.9318","UCLA"
145,"Aaron Hansford","St. John's College HS (Washington, DC)","OLB","6-2","210",4,"0.9318","Texas A&M"
146,"Cornell Powell","J.H. Rose (Greenville, NC)","WR","6-2","200",4,"0.9314","Clemson"
147,"Brandon Bowen","Byron Nelson (Trophy Club, TX)","WDE","6-5","227",4,"0.9311","TCU"
148,"Jared Mayden","Sachse (Sachse, TX)","CB","6-1","190",4,"0.9307","Alabama"
149,"Ahmmon Richards","Wellington (West Palm Beach, FL)","WR","6-1.5","171",4,"0.9306","Miami"
150,"Damar Hamlin","Central Catholic (Pittsburgh, PA)","CB","6-1","175",4,"0.9305","Pittsburgh"
151,"Josh Imatorbhebhe","North Gwinnett (Suwanee, GA)","WR","6-2","205",4,"0.9294","USC"
152,"John Simpson","Fort Dorchester (North Charleston, SC)","OG","6-4","290",4,"0.9293","Clemson"
153,"George Hill","Hubbard (Hubbard, OH)","ATH","6-0","200",4,"0.9288","Pittsburgh"
154,"Carlos Becker","Osceola (Kissimmee, FL)","CB","6-2","185",4,"0.9287","Florida State"
155,"Amani Bledsoe","Lawrence (Lawrence, KS)","SDE","6-5","263",4,"0.9287","Oklahoma"
156,"Naseir Upshur","Imhotep Institute (Philadelphia, PA)","TE","6-2","233",4,"0.9286","Florida State"
157,"Simi Fehoko","Brighton (Salt Lake City, UT)","WR","6-3.5","182",4,"0.9285","Stanford"
158,"Damian Alloway","Summit (Fontana, CA)","APB","5-8.5","170",4,"0.9282","UCLA"
159,"Jordan Parker","Pittsburg Senior (Pittsburg, CA)","CB","5-11","180",4,"0.9282","Oklahoma"
160,"Quinnen Williams","Wenonah Sch (Birmingham, AL)","DT","6-4","265",4,"0.9281","Alabama"
161,"Glen Logan","Destrehan (Destrehan, LA)","DT","6-4","290",4,"0.9280","LSU"
162,"Dillon Mitchell","White Station (Memphis, TN)","WR","6-0.5","191",4,"0.9280","Oregon"
163,"Tyler Gerald","IMG Academy (Portsmouth, OH)","OG","6-5","300",4,"0.9275","Ohio State"
164,"Joshua Hammond","Hallandale (Hallandale, FL)","WR","6-0.5","180",4,"0.9274","Florida"
165,"Jauan Williams","Archbishop Carroll (Washington, DC)","OT","6-7","303",4,"0.9270","Florida State"
166,"Elijah Holyfield","Woodward Academy (Atlanta, GA)","RB","5-10","204",4,"0.9266","Georgia"
167,"Ahmir Mitchell","Cedar Creek (Egg Harbor City, NJ)","ATH","6-3","206",4,"0.9265","Rutgers"
168,"Karamo Dioubate","Prep Charter (Philadelphia, PA)","DT","6-3","279",4,"0.9263","Temple"
169,"Antonio Williams","North Stanly (New London, NC)","RB","5-11","210",4,"0.9261","Ohio State"
170,"Chase Claypool","Abbotsford (Abbotsford, BC)","WR","6-5","205",4,"0.9258","Notre Dame"
171,"Brandon McIlwain","Council Rock North (Newtown, PA)","DUAL","6-0","200",4,"0.9253","South Carolina"
172,"Jack Allison","Palmetto (Palmetto, FL)","PRO","6-5","200",4,"0.9253","Miami"
173,"Jaquan Yulee","Indian River (Chesapeake, VA)","ILB","6-0","252",4,"0.9250","Marshall"
174,"Willie Allen","John Curtis (New Orleans, LA)","OT","6-7.5","300",4,"0.9246","LSU"
175,"Octavious Cooley","Laurel (Laurel, MS)","TE","6-3","220",4,"0.9242","Ole Miss"
176,"Deonte Brown","Austin (Decatur, AL)","OG","6-3","350",4,"0.9237","Alabama"
177,"Jalen Hurts","Channelview (Channelview, TX)","DUAL","6-2","208",4,"0.9231","Alabama"
178,"Chris Owens","Lamar (Arlington, TX)","OG","6-2.5","312",4,"0.9229","Alabama"
179,"Marquill Osborne","William Amos Hough (Cornelius, NC)","CB","5-11","180",4,"0.9228","Tennessee"
180,"Ellison Jordan","Gilman (Baltimore, MD)","DT","6-0","270",4,"0.9225","Penn State"
181,"Darian Owens","Clovis West (Fresno, CA)","WR","6-0","190",4,"0.9225","uncommitted"
182,"Tre Nixon","Viera (Melbourne, FL)","WR","6-1","170",4,"0.9224","Ole Miss"
183,"Chris Daniels","Trinity (Euless, TX)","DT","6-3.5","299",4,"0.9222","Texas"
184,"Garrett Rand","Hamilton (Chandler, AZ)","DT","6-1.5","261",4,"0.9219","Wisconsin"
185,"Michael Eletise","Kaiser (Honolulu, HI)","OG","6-4","313",4,"0.9213","Arizona"
186,"Austin Kendall","Cuthbertson High School (Waxhaw, NC)","PRO","6-2","210",4,"0.9212","Oklahoma"
187,"Clark Yarbrough","Woodberry Forest (Woodberry Forest, VA)","OT","6-5.5","270",4,"0.9211","Stanford"
188,"Dee Anderson","DeSoto (DeSoto, TX)","WR","6-5","205",4,"0.9211","LSU"
189,"Shane Buechele","Lamar (Arlington, TX)","DUAL","6-2","185",4,"0.9210","Texas"
190,"Khalid Kareem","Harrison (Farmington, MI)","SDE","6-4","260",4,"0.9207","Notre Dame"
191,"Luke Farrell","Perry (Perry, OH)","TE","6-6","244",4,"0.9206","Ohio State"
192,"Diondre Overton","Page (Greensboro, NC)","WR","6-5","200",4,"0.9205","Clemson"
193,"Scott Lashley","West Point (West Point, MS)","OT","6-6","300",4,"0.9200","Alabama"
194,"Tristen Wallace","DeSoto (DeSoto, TX)","ATH","6-3","228",4,"0.9197","Oregon"
195,"Brandon Burton","Junipero Serra (Gardena, CA)","S","6-2","195",4,"0.9197","UCLA"
196,"Rahssan Thornton","Shoemaker (Killeen, TX)","WDE","6-3.5","225",4,"0.9196","LSU"
197,"Justin Layne","Benedictine (Cleveland, OH)","WR","6-3","180",4,"0.9195","Michigan State"
198,"Josh Ball","Stafford Sr. (Fredericksburg, VA)","OT","6-7","297",4,"0.9192","Florida State"
199,"Clyde Chriss","Warren Easton (New Orleans, LA)","WR","6-0","170",4,"0.9191","Texas A&M"
200,"Mark Jackson Jr.","Steele (Cibolo, TX)","WDE","6-2.5","221",4,"0.9191","Oklahoma"
201,"Patrick O'Brien","San Juan Hills (San Juan Capistrano, CA)","PRO","6-4","225",4,"0.9189","Nebraska"
202,"Collin Johnson","Valley Christian (San Jose, CA)","WR","6-6","200",4,"0.9188","Texas"
203,"Andre Anthony","Edna Karr (New Orleans, LA)","WDE","6-3","214",4,"0.9181","LSU"
204,"Andrew Fitzgerald","Marcus (Flower Mound, TX)","SDE","6-5","250",4,"0.9178","Texas"
205,"Khalil Tate","Junipero Serra (Gardena, CA)","ATH","6-2","203",4,"0.9177","Arizona"
206,"Jawon Pass","Carver (Columbus, GA)","DUAL","6-4","209",4,"0.9171","Louisville"
207,"Keion Joyner","Havelock (Havelock, NC)","OLB","6-3","200",4,"0.9170","Florida State"
208,"Joejuan Williams","Hendersonville (Hendersonville, TN)","CB","6-2","195",4,"0.9163","Vanderbilt"
209,"Prince Sammons","Cincinnati Hills Christian Academy (Cincinnati, OH)","SDE","6-8","280",4,"0.9163","Auburn"
210,"Melquise Stovall","Paraclete (Lancaster, CA)","APB","5-7.75","182",4,"0.9159","California"
211,"T.J. Chase","Plant City (Plant City, FL)","WR","6-2","167",4,"0.9158","Clemson"
212,"Frank Martin II","Mater Dei (Santa Ana, CA)","OT","6-4","287",4,"0.9152","USC"
213,"Naquan Jones","Evanston Township (Evanston, IL)","DT","6-4","283",4,"0.9151","Michigan State"
214,"Daniel Bituli","Nashville Christian School (Nashville, TN)","OLB","6-4","230",4,"0.9147","Tennessee"
215,"Woody Barrett","West Orange (Orlando, FL)","DUAL","6-2","225",4,"0.9147","Auburn"
216,"Vavae Malepeai","Mililani (Mililani, HI)","RB","5-11.5","195",4,"0.9147","USC"
217,"Joe Jackson","Gulliver Prep (Miami, FL)","WDE","6-5","245",4,"0.9146","Miami"
218,"Jaylon Jones","Allen (Allen, TX)","CB","5-11","182",4,"0.9145","Ole Miss"
219,"Amir Rasul","Coral Gables Senior (Miami, FL)","RB","5-10","200",4,"0.9142","Florida State"
220,"Bryce Youngquist","Los Osos (Rancho Cucamonga, CA)","OLB","6-1","215",4,"0.9141","Oklahoma"
221,"Landon Rice","Calhoun (Calhoun, GA)","TE","6-5","250",4,"0.9134","Auburn"
222,"Trishton Jackson","West Bloomfield (West Bloomfield, MI)","WR","6-3","190",4,"0.9134","Michigan State"
223,"Austin Capps","Star City (Star City, AR)","DT","6-3.5","307",4,"0.9133","Arkansas"
224,"Brandon Wellington","Eastside Catholic (Bellevue, WA)","OLB","6-0","215",4,"0.9129","Washington"
225,"Andraez Williams","Calvary Baptist Academy (Shreveport, LA)","CB","6-2","166",4,"0.9122","LSU"
226,"Bryan Edwards","Conway (Conway, SC)","WR","6-3","208",4,"0.9114","South Carolina"
227,"Sean McGrew","St. John Bosco (Bellflower, CA)","APB","5-8","175",4,"0.9113","Washington"
228,"Shurod Thompson","Liberty (Brentwood, CA)","S","6-2","202",4,"0.9108","Marshall"
229,"Chase Lucas","Chandler (Chandler, AZ)","ATH","5-11","161",4,"0.9106","Arizona State"
230,"Jaleel Laguins","Oconee County (Watkinsville, GA)","ILB","6-2","209",4,"0.9106","Georgia"
231,"Cameron Chambers","Timber Creek (Sicklerville, NJ)","WR","6-1.5","204",4,"0.9103","Michigan State"
232,"Demetric Vance","Cass Technical (Detroit, MI)","S","6-1.75","193",4,"0.9100","Michigan State"
233,"Austin Myers","Manvel (Manvel, TX)","OT","6-5","295",4,"0.9098","TCU"
234,"Travon Fuller","Athens (Athens, TX)","CB","6-1","170",4,"0.9095","Texas A&M"
235,"D'Vaughn Pennamon","Manvel (Manvel, TX)","APB","5-11","220",4,"0.9091","Ole Miss"
236,"Mykel Jones","Patterson (Patterson, LA)","WR","6-0","180",4,"0.9091","Oklahoma"
237,"Troy Pride Jr.","Greer (Greer, SC)","CB","6-0","175",4,"0.9089","Notre Dame"
238,"JP Urquidez","Copperas Cove (Copperas Cove, TX)","OT","6-5.5","300",4,"0.9088","Texas"
239,"Jamal Pettigrew","St. Augustine (New Orleans, LA)","TE","6-6","229",4,"0.9088","LSU"
240,"Bryce Mathews","Brentwood Academy (Brentwood, TN)","OT","6-5.5","280",4,"0.9086","Ole Miss"
241,"Devery Hamilton","Gilman (Baltimore, MD)","OT","6-6","290",4,"0.9085","Stanford"
242,"Zerrick Cooper","Jonesboro (Jonesboro, GA)","DUAL","6-4","206",4,"0.9083","Clemson"
243,"Travis Homer","Oxbridge Academy (West Palm Beach, FL)","RB","5-11","195",4,"0.9080","Miami"
244,"Kyle Meyers","Holy Cross (New Orleans, LA)","CB","6-0","170",4,"0.9076","Florida State"
245,"T.J. Hammonds","Joe T. Robinson (Little Rock, AR)","ATH","5-11.5","195",4,"0.9072","Arkansas"
246,"Jake Bentley","Opelika (Opelika, AL)","PRO","6-3.5","219",4,"0.9068","South Carolina"
247,"Tyler Clark","Americus Sumter County South (Americus, GA)","DT","6-3","290",4,"0.9066","Georgia"
248,"Bryson Young","Buchanan (Clovis, CA)","WDE","6-5","220",4,"0.9065","Oregon"
249,"Isaiah Gilchrist","Bellevue (Bellevue, WA)","CB","5-11","180",4,"0.9065","Washington"
250,"Marquel Dismuke","Calabasas (Carson, CA)","S","6-1","180",4,"0.9064","Nebraska"
251,"Connor Murphy","Brophy College Preparatory (Phoenix, AZ)","WDE","6-7","250",4,"0.9063","USC"
252,"Messiah deWeaver","Wayne (Dayton, OH)","PRO","6-4","215",4,"0.9062","Michigan State"
253,"Dionte Mullins","Gulliver Prep (Miami, FL)","WR","5-10.5","179",4,"0.9060","Miami"
254,"LaMar Winston","Central Catholic (Portland, OR)","OLB","6-1.5","200",4,"0.9058","Oregon"
255,"Ross Blacklock","Elkins (Missouri City, TX)","DT","6-4","326",4,"0.9056","TCU"
256,"Daniel Joseph","Lake Forest Academy (Lake Forest, IL)","SDE","6-3","240",4,"0.9056","Penn State"
257,"Dymond Lee","Chaminade (West Hills, CA)","WR","6-2","174",4,"0.9056","UCLA"
258,"Desmond Fitzpatrick","Waterford Mott (Waterford, MI)","WR","6-2","189",4,"0.9048","Louisville"
259,"Keyshon Camp","Lake Gibson (Lakeland, FL)","DT","6-4","275",4,"0.9048","Pittsburgh"
260,"Marquiss Spencer","Greenwood (Greenwood, MS)","WDE","6-5","243",4,"0.9047","Mississippi State"
261,"Kam Martin","Memorial (Port Arthur, TX)","APB","5-10","178",4,"0.9040","Auburn"
262,"Charles Oliver","Fairfield (Fairfield, TX)","CB","6-2.5","184",4,"0.9039","Texas A&M"
263,"Connor McGovern","Lake-Lehman (Lopez, PA)","OC","6-4.5","286",4,"0.9037","Penn State"
264,"Dylan Singleton","Archer (Lawrenceville, GA)","S","5-11","180",4,"0.9037","Duke"
265,"Christian Wallace","Sealy (Sealy, TX)","ATH","6-2.5","217",4,"0.9036","Oregon State"
266,"Charles Wiley","Stockbridge (Stockbridge, GA)","WDE","6-2.5","234",4,"0.9036","Ole Miss"
